id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
YSCW2GRt6PvQp0PNTNqf7A,capital-club-16-raleigh,Capital Club 16,https://s3-media0.fl.yelpcdn.com/bphoto/DkGlTZWCju3-TL0aNbMjYQ/o.jpg,False,https://www.yelp.com/biz/capital-club-16-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,231,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 35.7770482987727, 'longitude': -78.640130534236}",['delivery'],$$,"{'address1': '16 W Martin St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['16 W Martin St', 'Raleigh, NC 27601']}",+19197479345,(919) 747-9345
xvY9cWDNb3JFk0CpfIiGTA,tower-indian-restaurant-morrisville,Tower Indian Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/CswDODSB5H8mKIQkmhFQFg/o.jpg,False,https://www.yelp.com/biz/tower-indian-restaurant-morrisville?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,219,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 35.819236, 'longitude': -78.829062}","['pickup', 'delivery']",$$,"{'address1': '144 Morrisville Sq Way', 'address2': '', 'address3': '', 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['144 Morrisville Sq Way', 'Morrisville, NC 27560']}",+19194652326,(919) 465-2326
uDo04lOcFefE-lqkFI-OjA,red-bowl-asian-bistro-raleigh,Red Bowl Asian Bistro,https://s3-media0.fl.yelpcdn.com/bphoto/iYJX2ksBtDMU09Wpt4I6mg/o.jpg,False,https://www.yelp.com/biz/red-bowl-asian-bistro-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,169,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 35.8722969356463, 'longitude': -78.5812564555767}","['pickup', 'delivery']",$$,"{'address1': '6360 Plantation Center Dr', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27616', 'country': 'US', 'state': 'NC', 'display_address': ['6360 Plantation Center Dr', 'Raleigh, NC 27616']}",+19197909222,(919) 790-9222
E94bJNHEz0WD4G-zay3DsQ,starbucks-cary-9,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/MXGJTHOKS2lCGZEySm9aYw/o.jpg,False,https://www.yelp.com/biz/starbucks-cary-9?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,18,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 35.771534, 'longitude': -78.762499}",['delivery'],$$,"{'address1': '1107 Walnut Street', 'address2': 'Suite 102', 'address3': None, 'city': 'Cary', 'zip_code': '27511', 'country': 'US', 'state': 'NC', 'display_address': ['1107 Walnut Street', 'Suite 102', 'Cary, NC 27511']}",+19194689908,(919) 468-9908
wTVWZjLF3CuQ35l0wxCUBw,the-mac-house-raleigh,The Mac House,https://s3-media0.fl.yelpcdn.com/bphoto/eiQLzG5679bn-I3YH9BM5w/o.jpg,False,https://www.yelp.com/biz/the-mac-house-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,164,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 35.942638, 'longitude': -78.543639}","['pickup', 'delivery']",$$,"{'address1': '14460 Falls Of Neuse Rd', 'address2': 'Ste 167', 'address3': None, 'city': 'Raleigh', 'zip_code': '27614', 'country': 'US', 'state': 'NC', 'display_address': ['14460 Falls Of Neuse Rd', 'Ste 167', 'Raleigh, NC 27614']}",+19192638116,(919) 263-8116
fmMW7944SdJSftZK-r50mA,food-lion-apex,Food Lion,https://s3-media0.fl.yelpcdn.com/bphoto/G9gKkyK1bPnMtnlsfvR_IQ/o.jpg,False,https://www.yelp.com/biz/food-lion-apex?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,6,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.5,"{'latitude': 35.7349661740605, 'longitude': -78.8416605118969}",[],$,"{'address1': '620 Laura Duncan Rd', 'address2': '', 'address3': '', 'city': 'Apex', 'zip_code': '27502', 'country': 'US', 'state': 'NC', 'display_address': ['620 Laura Duncan Rd', 'Apex, NC 27502']}",+19193623904,(919) 362-3904
AWb8ivzljBHVd-DAIdYe8w,starbucks-wake-forest-2,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/L6nzPsS4s6e0HFK9OTpf6A/o.jpg,False,https://www.yelp.com/biz/starbucks-wake-forest-2?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,13,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 35.953284, 'longitude': -78.52515}",['delivery'],,"{'address1': '2815 Rogers Rd', 'address2': None, 'address3': None, 'city': 'Wake Forest', 'zip_code': '27587', 'country': 'US', 'state': 'NC', 'display_address': ['2815 Rogers Rd', 'Wake Forest, NC 27587']}",+19199710664,(919) 971-0664
ZHJnsFwuqESp1oj4MVYLkg,taste-of-china-raleigh,Taste of China,https://s3-media0.fl.yelpcdn.com/bphoto/R5N1lqbNcw_vqAUBvdj8ng/o.jpg,False,https://www.yelp.com/biz/taste-of-china-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,28,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 35.9426566102091, 'longitude': -78.5429450960928}",['delivery'],$,"{'address1': '14460 New Falls Of Neuse', 'address2': 'Ste 177', 'address3': '', 'city': 'Raleigh', 'zip_code': '27614', 'country': 'US', 'state': 'NC', 'display_address': ['14460 New Falls Of Neuse', 'Ste 177', 'Raleigh, NC 27614']}",+19194883737,(919) 488-3737
Z7Kufmg_NFTNFEiBcK5dDw,chipotle-mexican-grill-cary-2,Chipotle Mexican Grill,https://s3-media0.fl.yelpcdn.com/bphoto/Ogks2dLhz3sub30TMuKbPw/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-cary-2?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,45,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 35.7608464, 'longitude': -78.7399931}",['delivery'],$,"{'address1': '204 Crossroads Blvd', 'address2': 'Ste 212', 'address3': 'Crossroads Plaza', 'city': 'Cary', 'zip_code': '27518', 'country': 'US', 'state': 'NC', 'display_address': ['204 Crossroads Blvd', 'Ste 212', 'Crossroads Plaza', 'Cary, NC 27518']}",+19192338242,(919) 233-8242
5Joe9jB1rnv_m2Y9D1OvmQ,la-cocina-de-mama-greta-raleigh,La Cocina De Mama Greta,https://s3-media0.fl.yelpcdn.com/bphoto/nm2m_9f8gEn1s5DgcusD7w/o.jpg,False,https://www.yelp.com/biz/la-cocina-de-mama-greta-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,30,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",3.5,"{'latitude': 35.8406792, 'longitude': -78.6101685}",['delivery'],$,"{'address1': '1604 N Market Dr', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['1604 N Market Dr', 'Raleigh, NC 27609']}",+19198725360,(919) 872-5360
sW2fQVgjQXjB1-w3GD17mg,starbucks-holly-springs-2,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/7GTh908mRAlFnpCvoJ3vDw/o.jpg,False,https://www.yelp.com/biz/starbucks-holly-springs-2?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 35.666399, 'longitude': -78.796224}",['delivery'],$,"{'address1': '5277 Sunset Lake Rd', 'address2': '', 'address3': 'Harris Teeter', 'city': 'Holly Springs', 'zip_code': '27540', 'country': 'US', 'state': 'NC', 'display_address': ['5277 Sunset Lake Rd', 'Harris Teeter', 'Holly Springs, NC 27540']}",+19193633059,(919) 363-3059
_XIGNqCBkfgFqMHUU1IBFA,harris-teeter-holly-springs,Harris Teeter,https://s3-media0.fl.yelpcdn.com/bphoto/YZ-6dlCHWkeEp24Wfb6_dQ/o.jpg,False,https://www.yelp.com/biz/harris-teeter-holly-springs?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,15,"[{'alias': 'grocery', 'title': 'Grocery'}]",2.5,"{'latitude': 35.6646865217391, 'longitude': -78.79632}",[],$$,"{'address1': '5277 Sunset Lake Rd', 'address2': '', 'address3': '', 'city': 'Holly Springs', 'zip_code': '27540', 'country': 'US', 'state': 'NC', 'display_address': ['5277 Sunset Lake Rd', 'Holly Springs, NC 27540']}",+19193633059,(919) 363-3059
s_WGDvKQzPNVvDv_Yvi03A,holiday-inn-express-and-suites-raleigh-airport-brier-creek-raleigh,Holiday Inn Express & Suites Raleigh Airport - Brier Creek,https://s3-media0.fl.yelpcdn.com/bphoto/3r6HNsxx8PDSv-LPRKWTIw/o.jpg,False,https://www.yelp.com/biz/holiday-inn-express-and-suites-raleigh-airport-brier-creek-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,10,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'latitude': 35.91393070918403, 'longitude': -78.78906276428566}",[],$$,"{'address1': '10450 Little Brier Creek Lane', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27617', 'country': 'US', 'state': 'NC', 'display_address': ['10450 Little Brier Creek Lane', 'Raleigh, NC 27617']}",+19197484801,(919) 748-4801
I1xFrVfMGTe5Rc9WK_dy3A,chipotle-mexican-grill-raleigh-9,Chipotle Mexican Grill,https://s3-media0.fl.yelpcdn.com/bphoto/ORBIs1CvaXpiGrn_bW-8Iw/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-raleigh-9?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,59,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 35.9019015897386, 'longitude': -78.6548965772981}",['delivery'],$,"{'address1': '9504 Strickland Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['9504 Strickland Rd', 'Raleigh, NC 27615']}",+19193223259,(919) 322-3259
ZUAKlOXM2LBNbt4FbbN9vw,schianos-restaurant-raleigh,Schianos Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/E7jKoEKPV63n2wuR-23nrA/o.jpg,False,https://www.yelp.com/biz/schianos-restaurant-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,49,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 35.8997027884122, 'longitude': -78.7044013862305}",['delivery'],$$,"{'address1': '13220 Strickland Rd', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['13220 Strickland Rd', 'Raleigh, NC 27613']}",+19198473238,(919) 847-3238
_I0nIGHFyhRHp1GC2Nc-iA,kings-dining-and-entertainment-raleigh-raleigh-2,Kings Dining & Entertainment - Raleigh,https://s3-media0.fl.yelpcdn.com/bphoto/GC3lL4_RTZC69AT7fi9zEQ/o.jpg,False,https://www.yelp.com/biz/kings-dining-and-entertainment-raleigh-raleigh-2?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,235,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,"{'latitude': 35.83761, 'longitude': -78.639751}","['pickup', 'delivery']",$$,"{'address1': '141 Park At North Hills St', 'address2': 'Ste 120', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['141 Park At North Hills St', 'Ste 120', 'Raleigh, NC 27609']}",+19196005700,(919) 600-5700
SE4B0c_YamTraOGJZCRkjQ,driftwood-cantina-raleigh,Driftwood Cantina,https://s3-media0.fl.yelpcdn.com/bphoto/b9If3-102qDDV9503RUWKQ/o.jpg,False,https://www.yelp.com/biz/driftwood-cantina-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,37,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 35.89537, 'longitude': -78.62188}","['delivery', 'pickup']",,"{'address1': '8460 Honeycutt Rd', 'address2': 'Ste 112', 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['8460 Honeycutt Rd', 'Ste 112', 'Raleigh, NC 27615']}",+19199778360,(919) 977-8360
gA66lEzWImESi0iI0U5gjQ,harris-teeter-raleigh-23,Harris Teeter,https://s3-media0.fl.yelpcdn.com/bphoto/HpnN7FtBll1MB4hwMkle2Q/o.jpg,False,https://www.yelp.com/biz/harris-teeter-raleigh-23?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,38,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'latitude': 35.919237, 'longitude': -78.788034}",[],$$,"{'address1': '4221 Corners Pkwy', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27617', 'country': 'US', 'state': 'NC', 'display_address': ['4221 Corners Pkwy', 'Raleigh, NC 27617']}",+19195965399,(919) 596-5399
wHNkx45v0Xa4I9xa96OsQw,starbucks-raleigh-58,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/T7svZiYUJRwR9zH54J7gfA/o.jpg,False,https://www.yelp.com/biz/starbucks-raleigh-58?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,"{'latitude': 35.918633, 'longitude': -78.788054}",['delivery'],,"{'address1': '10440 Glenwood Ave', 'address2': None, 'address3': 'Harris Teeter', 'city': 'Raleigh', 'zip_code': '27703', 'country': 'US', 'state': 'NC', 'display_address': ['10440 Glenwood Ave', 'Harris Teeter', 'Raleigh, NC 27703']}",+19195965399,(919) 596-5399
YcD3YRhr98C5TNLXoeihFw,panda-wok-raleigh,Panda Wok,https://s3-media0.fl.yelpcdn.com/bphoto/_HdqRA1yt0tIbfQbrRIpTw/o.jpg,False,https://www.yelp.com/biz/panda-wok-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,52,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 35.884599217334, 'longitude': -78.738066453629}","['pickup', 'delivery']",$,"{'address1': '8521 Cantilever Way', 'address2': 'Ste 105', 'address3': '', 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['8521 Cantilever Way', 'Ste 105', 'Raleigh, NC 27613']}",+19197922588,(919) 792-2588
b4Hl_OZLOJiY2uf8I5FAOw,jumbo-china-raleigh-4,Jumbo China,,True,https://www.yelp.com/biz/jumbo-china-raleigh-4?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 35.8856735229492, 'longitude': -78.73779296875}",[],,"{'address1': '8521 Cantilever Way Ste 105', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['8521 Cantilever Way Ste 105', 'Raleigh, NC 27613']}",+19197922588,(919) 792-2588
FhGVdA_TXuamAPVcHsl-MQ,himalayan-grill-and-bar-cary,Himalayan Grill & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/9vq-aT8dsUc4sRZ-Ea6K9Q/o.jpg,False,https://www.yelp.com/biz/himalayan-grill-and-bar-cary?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,69,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.5,"{'latitude': 35.7638, 'longitude': -78.78219}","['delivery', 'pickup']",$$,"{'address1': '1207 Kildaire Farm Rd', 'address2': 'Ste J', 'address3': '', 'city': 'Cary', 'zip_code': '27511', 'country': 'US', 'state': 'NC', 'display_address': ['1207 Kildaire Farm Rd', 'Ste J', 'Cary, NC 27511']}",+19193770117,(919) 377-0117
OsZPyfCT4X3EHJrPgFRqzA,subway-raleigh-66,Subway,https://s3-media0.fl.yelpcdn.com/bphoto/XNSvZmXdpB69EhOm08BpSg/o.jpg,False,https://www.yelp.com/biz/subway-raleigh-66?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 35.8605339679826, 'longitude': -78.7046877419433}",['delivery'],$,"{'address1': '4112-116 Pleasant Valley Rd', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['4112-116 Pleasant Valley Rd', 'Raleigh, NC 27612']}",+19197877981,(919) 787-7981
jWM5tZ_g3PuyO4Viw7xJ4A,vinnies-steak-house-and-tavern-raleigh,Vinnie's Steak House & Tavern,https://s3-media0.fl.yelpcdn.com/bphoto/NzlN8hNmsm0w3HTFyHqdew/o.jpg,False,https://www.yelp.com/biz/vinnies-steak-house-and-tavern-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,111,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 35.88157, 'longitude': -78.6452599}",['delivery'],$$$,"{'address1': '7440 Six Forks Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['7440 Six Forks Rd', 'Raleigh, NC 27615']}",+19198477319,(919) 847-7319
9ltp38ArAkwwTDk-hqLIDA,so-hot-cary,So Hot,https://s3-media0.fl.yelpcdn.com/bphoto/l8baN_lPZ5JoFZHrq-e6Qg/o.jpg,False,https://www.yelp.com/biz/so-hot-cary?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,208,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",4.5,"{'latitude': 35.78984, 'longitude': -78.84958}","['pickup', 'delivery']",$$,"{'address1': '1937 High House Rd', 'address2': None, 'address3': '', 'city': 'Cary', 'zip_code': '27519', 'country': 'US', 'state': 'NC', 'display_address': ['1937 High House Rd', 'Cary, NC 27519']}",+19196945510,(919) 694-5510
BAlcRNAcSHB6Bpr5wC4HIw,mcdonalds-raleigh-18,McDonald's,https://s3-media0.fl.yelpcdn.com/bphoto/l_yfbac9L39ZANEaXXo2MA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-raleigh-18?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,34,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 35.665091380072, 'longitude': -78.6985418200492}",['delivery'],$,"{'address1': '7991 Fayetteville Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['7991 Fayetteville Rd', 'Raleigh, NC 27603']}",+19197724850,(919) 772-4850
yqlGU8lrsabr7Vdzl3nk2w,seol-grille-cary-3,Seol Grille,https://s3-media0.fl.yelpcdn.com/bphoto/upj2eF0SC2deB6cZG5t45w/o.jpg,False,https://www.yelp.com/biz/seol-grille-cary-3?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,156,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 35.75349, 'longitude': -78.7418199}","['pickup', 'delivery']",$$$,"{'address1': '2310 Walnut St', 'address2': '', 'address3': None, 'city': 'Cary', 'zip_code': '27518', 'country': 'US', 'state': 'NC', 'display_address': ['2310 Walnut St', 'Cary, NC 27518']}",+19842419112,(984) 241-9112
W2suj1pTUp79iWy3hac6ag,rosatis-pizza-morrisville,Rosati's Pizza,https://s3-media0.fl.yelpcdn.com/bphoto/zD-lE7OIZ0XTlF4zGIX7zg/o.jpg,False,https://www.yelp.com/biz/rosatis-pizza-morrisville?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,271,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 35.8210657025606, 'longitude': -78.8495328076703}","['delivery', 'pickup']",$$,"{'address1': '3605 Davis Dr', 'address2': 'Ste 107', 'address3': '', 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['3605 Davis Dr', 'Ste 107', 'Morrisville, NC 27560']}",+19193807000,(919) 380-7000
bkxXDOew1xc8Nz4qwSvhfQ,yoho-asian-bistro-cary,YoHo Asian Bistro,https://s3-media0.fl.yelpcdn.com/bphoto/ogEQZS3BR_wLj6QXzvfrew/o.jpg,False,https://www.yelp.com/biz/yoho-asian-bistro-cary?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,196,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 35.746728, 'longitude': -78.741264}","['delivery', 'pickup']",$$,"{'address1': '8204 Tryon Woods Dr', 'address2': 'Ste 106', 'address3': '', 'city': 'Cary', 'zip_code': '27518', 'country': 'US', 'state': 'NC', 'display_address': ['8204 Tryon Woods Dr', 'Ste 106', 'Cary, NC 27518']}",+19198598081,(919) 859-8081
wbQmPI17q06XuQ2iThFaHQ,spring-rolls-raleigh-2,Spring Rolls,https://s3-media0.fl.yelpcdn.com/bphoto/HJxvXzc8-H52G-vUxnc4tg/o.jpg,False,https://www.yelp.com/biz/spring-rolls-raleigh-2?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,138,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 35.8068251292269, 'longitude': -78.7298310619018}","['pickup', 'delivery']",$$,"{'address1': '5433 Wade Park Blvd', 'address2': 'Unit 280', 'address3': '', 'city': 'Raleigh', 'zip_code': '27607', 'country': 'US', 'state': 'NC', 'display_address': ['5433 Wade Park Blvd', 'Unit 280', 'Raleigh, NC 27607']}",+19198031118,(919) 803-1118
-BoxrdXr4ICwPRk-H72mzg,the-mecca-restaurant-raleigh,The Mecca Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/IXEmF-Q-WQNK2P2X20La4g/o.jpg,False,https://www.yelp.com/biz/the-mecca-restaurant-raleigh?adjust_creative=V-BDYWq-guFwBbH8xNXBEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=V-BDYWq-guFwBbH8xNXBEg,175,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 35.77709, 'longitude': -78.63864}",['delivery'],$,"{'address1': '13 E Martin St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['13 E Martin St', 'Raleigh, NC 27601']}",+19198325714,(919) 832-5714
